name,photo,address,age,story,floor,rent,administration,deposit,gratuity,madori,menseki,URL,access1_line,access1_station,access1_walk,access2_line,access2_station,access2_walk,access3_line,access3_station,access3_walk
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,5,211000,15000,211000,0,1LDK,46.17,https://suumo.jp/chintai/jnc_000087775497/?bc=100361862320,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,6,212000,15000,212000,0,1LDK,46.17,https://suumo.jp/chintai/jnc_000087775512/?bc=100361862333,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,1,226000,15000,226000,0,2LDK,51.2,https://suumo.jp/chintai/jnc_000087775403/?bc=100361862286,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,1,233000,15000,233000,0,1LDK,55.95,https://suumo.jp/chintai/jnc_000087775406/?bc=100361862346,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,1,237000,15000,237000,0,1LDK,57.41,https://suumo.jp/chintai/jnc_000087775407/?bc=100361862256,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,5,237000,15000,237000,0,2LDK,51.2,https://suumo.jp/chintai/jnc_000087775495/?bc=100361862332,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,2,238000,15000,238000,0,1LDK,51.84,https://suumo.jp/chintai/jnc_000087775425/?bc=100361862285,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,1,239000,15000,239000,0,1LDK,58.5,https://suumo.jp/chintai/jnc_000087775405/?bc=100361862373,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,6,239000,15000,239000,0,2LDK,51.2,https://suumo.jp/chintai/jnc_000087775510/?bc=100361862407,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,1,242000,15000,242000,0,2LDK,48.36,https://suumo.jp/chintai/jnc_000087775408/?bc=100361862454,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,2,247000,15000,247000,0,1LDK,53.94,https://suumo.jp/chintai/jnc_000087775426/?bc=100361862276,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,1,252000,15000,252000,0,2LDK,51.2,https://suumo.jp/chintai/jnc_000087775411/?bc=100361862412,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,5,260000,15000,260000,0,2LDK,51.2,https://suumo.jp/chintai/jnc_000087775500/?bc=100361862433,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,5,265000,15000,265000,0,2LDK,55.11,https://suumo.jp/chintai/jnc_000087775499/?bc=100361862336,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,6,267000,15000,267000,0,2LDK,55.11,https://suumo.jp/chintai/jnc_000087775514/?bc=100361862420,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
ハーモニーレジデンス神楽坂,https://img01.suumo.com/front/gazo/fr/bukken/463/100355769463/100355769463_gw.jpg,東京都文京区水道２,8,8F,1,90500,15000,90500,90500,1K,25.01,https://suumo.jp/chintai/jnc_000086619598/?bc=100355769463,東京メトロ有楽町線,江戸川橋駅,7,東京メトロ東西線,神楽坂駅,12,ＪＲ総武線,飯田橋駅,15
ハーモニーレジデンス神楽坂,https://img01.suumo.com/front/gazo/fr/bukken/463/100355769463/100355769463_gw.jpg,東京都文京区水道２,8,8F,2,99500,15000,99500,99500,1K,25.11,https://suumo.jp/chintai/jnc_000087552820/?bc=100360492474,東京メトロ有楽町線,江戸川橋駅,7,東京メトロ東西線,神楽坂駅,12,ＪＲ総武線,飯田橋駅,15
ハーモニーレジデンス神楽坂,https://img01.suumo.com/front/gazo/fr/bukken/463/100355769463/100355769463_gw.jpg,東京都文京区水道２,8,8F,7,153500,18000,153500,307000,1LDK,40.68,https://suumo.jp/chintai/jnc_000087051649/?bc=100357611492,東京メトロ有楽町線,江戸川橋駅,7,東京メトロ東西線,神楽坂駅,12,ＪＲ総武線,飯田橋駅,15
ハーモニーレジデンス神楽坂,https://img01.suumo.com/front/gazo/fr/bukken/463/100355769463/100355769463_gw.jpg,東京都文京区水道２,8,8F,7,155000,20000,155000,310000,1LDK,42.07,https://suumo.jp/chintai/jnc_000060322658/?bc=100361540340,東京メトロ有楽町線,江戸川橋駅,7,東京メトロ東西線,神楽坂駅,12,ＪＲ総武線,飯田橋駅,15
ハーモニーレジデンス神楽坂,https://img01.suumo.com/front/gazo/fr/bukken/463/100355769463/100355769463_gw.jpg,東京都文京区水道２,8,8F,7,163000,18000,0,0,1LDK,40.68,https://suumo.jp/chintai/jnc_000087663121/?bc=100361132393,東京メトロ有楽町線,江戸川橋駅,7,東京メトロ東西線,神楽坂駅,12,ＪＲ総武線,飯田橋駅,15
ハーモニーレジデンス神楽坂,https://img01.suumo.com/front/gazo/fr/bukken/463/100355769463/100355769463_gw.jpg,東京都文京区水道２,8,8F,7,163500,18000,0,0,1LDK,40.68,https://suumo.jp/chintai/jnc_000087044290/?bc=100361013299,東京メトロ有楽町線,江戸川橋駅,7,東京メトロ東西線,神楽坂駅,12,ＪＲ総武線,飯田橋駅,15
ハーモニーレジデンス神楽坂,https://img01.suumo.com/front/gazo/fr/bukken/463/100355769463/100355769463_gw.jpg,東京都文京区水道２,8,8F,4,165000,20000,0,0,1LDK,42.07,https://suumo.jp/chintai/jnc_000060444073/?bc=100361535889,東京メトロ有楽町線,江戸川橋駅,7,東京メトロ東西線,神楽坂駅,12,ＪＲ総武線,飯田橋駅,15
ハイツ文京大塚,https://img01.suumo.com/front/gazo/fr/bukken/255/100361668255/100361668255_gw.jpg,東京都文京区大塚６,4,2F,2,145000,2000,145000,145000,2DK,48.57,https://suumo.jp/chintai/jnc_000086442305/?bc=100361668255,東京メトロ丸ノ内線,新大塚駅,9,東京メトロ有楽町線,東池袋駅,9,ＪＲ山手線,大塚駅,12
